"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"66272","2026-04-06T09:44:00","23719",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Brown Tabby","White","2026 Mar 26 12:00:00 AM","2026 Apr 02 01:44:00 PM","48","2026 May 20 04:05:04 PM"
"66273","2026-04-06T09:44:00","23720",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Brown Tabby","White","2026 Mar 26 12:00:00 AM","2026 Apr 02 01:44:00 PM","48","2026 May 20 04:05:04 PM"
"66292","2026-04-06T10:12:00","23739",,"DOA",,"Dog","Male","Unknown","Labrador Retriever","Black",,,"2026 Apr 02 10:36:00 PM","48","2026 May 20 04:05:04 PM"
"66298","2026-04-06T10:38:34","17053","Lady Pablo","Adopted",,"Dog","Female","Yes","Irish Terrier","Black",,"2012 Oct 21 12:00:00 AM","2025 Oct 20 03:12:00 PM","212","2026 May 20 04:05:04 PM"
"66324","2026-04-06T13:30:36","21419","Jezebel","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2024 Feb 11 12:00:00 AM","2026 Feb 11 02:52:00 PM","98","2026 May 20 04:05:04 PM"
"66329","2026-04-06T13:50:35","23436","Bluebird","Adopted",,"Cat","Male","Yes","Domestic Long Hair","Grey",,"2025 Mar 28 12:00:00 AM","2026 Mar 27 02:35:00 PM","54","2026 May 20 04:05:04 PM"
"66330","2026-04-06T13:50:58","22628","Chico","Adopted",,"Dog","Male","Yes","Chihuahua - Smooth","Tan","White","2024 Sep 12 12:00:00 AM","2026 Mar 30 05:37:00 PM","51","2026 May 20 04:05:04 PM"
"66331","2026-04-06T13:51:04","23435","Lucario","Adopted",,"Cat","Male","Yes","Maine Coon","Brown Tabby",,"2023 Mar 27 12:00:00 AM","2026 Mar 27 02:35:00 PM","54","2026 May 20 04:05:04 PM"
"66336","2026-04-06T13:55:31","23559","Jewels","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Buff","Cream","2024 Mar 30 12:00:00 AM","2026 Mar 30 12:04:00 PM","51","2026 May 20 04:05:04 PM"
"66348","2026-04-06T15:02:01","19307","Jonah","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Black","White","2023 Dec 12 12:00:00 AM","2025 Dec 12 02:31:00 PM","159","2026 May 20 04:05:04 PM"
"66358","2026-04-06T15:58:00","23884",,"Reclaimed",,"Dog","Male","Unknown","Rhodesian Ridgeback","Black","Brown",,"2026 Apr 06 03:00:00 PM","44","2026 May 20 04:05:04 PM"
"66361","2026-04-06T16:19:22","23600",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Blue Cream Calico",,"2024 Oct 01 12:00:00 AM","2026 Mar 31 12:43:00 PM","50","2026 May 20 04:05:04 PM"
"66363","2026-04-06T16:27:52","22460","Kevin","Adopted",,"Dog","Male","Yes","Rottweiler","Black","Tan","2022 Mar 12 12:00:00 AM","2026 Mar 08 03:23:00 PM","73","2026 May 20 04:05:04 PM"
"66365","2026-04-06T16:35:05","22203","Salem","Adopted",,"Cat","Male","Yes","Domestic Medium Hair","Black",,"2025 Oct 02 12:00:00 AM","2026 Mar 02 01:46:00 PM","79","2026 May 20 04:05:04 PM"
"66368","2026-04-06T16:53:47","21912","Cleo","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2025 Feb 23 12:00:00 AM","2026 Apr 02 12:55:00 PM","48","2026 May 20 04:05:04 PM"
"66369","2026-04-06T16:56:06","22794","Jeff Beck","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2023 Mar 17 12:00:00 AM","2026 Mar 16 05:01:00 PM","65","2026 May 20 04:05:04 PM"
"66374","2026-04-06T17:21:23","23724","Limea","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue",,"2022 Apr 02 12:00:00 AM","2026 Apr 02 02:53:00 PM","48","2026 May 20 04:05:04 PM"
"66375","2026-04-06T17:22:31","23723","Lemone","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue",,"2022 Apr 02 12:00:00 AM","2026 Apr 02 02:53:00 PM","48","2026 May 20 04:05:04 PM"
"66376","2026-04-06T17:25:00","23454","Phantom","Transfer Out",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2019 Mar 28 12:00:00 AM","2026 Mar 27 10:58:00 PM","54","2026 May 20 04:05:04 PM"
"66377","2026-04-06T17:25:48","23401","Poof","Adopted",,"Cat","Male","yes","Domestic Long Hair","Brown Tabby","White","2024 Mar 28 12:00:00 AM","2026 Mar 27 11:21:00 AM","54","2026 May 20 04:05:04 PM"
"66381","2026-04-06T17:33:35","23654",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Grey Tabby","Cream","2025 Apr 01 12:00:00 AM","2026 Apr 01 12:28:00 PM","49","2026 May 20 04:05:04 PM"
"66382","2026-04-06T17:37:16","23310","Chiquita","Adopted",,"Dog","Female","Yes","Chihuahua - Smooth","White","Black","2016 Mar 30 12:00:00 AM","2026 Mar 25 04:38:00 PM","56","2026 May 20 04:05:04 PM"
"66383","2026-04-06T17:39:52","22746","Blaze","Adopted",,"Puppy","Female","Yes","Labrador Retriever","Brown Brindle","White","2026 Jan 04 12:00:00 AM","2026 Mar 15 12:46:00 PM","66","2026 May 20 04:05:04 PM"
"66387","2026-04-06T17:49:00","23517","Chloe","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue",,"2024 Oct 30 12:00:00 AM","2026 Mar 29 04:31:00 PM","52","2026 May 20 04:05:04 PM"
"66390","2026-04-06T17:55:00","23800","Baby","Adopted",,"Dog","Male","Yes","Poodle - Miniature","White","Grey","2023 Apr 04 12:00:00 AM","2026 Apr 04 03:14:00 PM","46","2026 May 20 04:05:04 PM"
"66391","2026-04-06T17:59:00","23426","Taffy","Adopted",,"Cat","Female","Yes","Domestic Long Hair","Brown Tabby","White","2025 Nov 28 12:00:00 AM","2026 Mar 27 01:34:00 PM","54","2026 May 20 04:05:04 PM"
"66393","2026-04-06T18:08:58","23697",,"Adopted",,"Kitten","Female","yes","Domestic Medium Hair","Cream Ginger Tabby",,"2026 Feb 05 12:00:00 AM","2026 Apr 02 11:09:00 AM","48","2026 May 20 04:05:04 PM"
"66395","2026-04-06T18:21:15","23425","Lollipop","Adopted",,"Cat","Female","yes","Domestic Long Hair","Black","White","2025 Nov 03 12:00:00 AM","2026 Mar 27 01:34:00 PM","54","2026 May 20 04:05:04 PM"
"66396","2026-04-06T18:24:14","23625",,"Adopted",,"Kitten","Male","yes","Domestic Shorthair","Orange Tabby",,"2026 Jan 18 12:00:00 AM","2026 Mar 31 06:12:00 PM","50","2026 May 20 04:05:04 PM"
"66397","2026-04-06T18:33:38","23583","Chirp","Adopted",,"Cat","Male","yes","Domestic Shorthair","Black","White","2023 Mar 31 12:00:00 AM","2026 Mar 30 11:48:00 PM","51","2026 May 20 04:05:04 PM"
"66399","2026-04-06T18:35:18","23591",,"Adopted",,"Kitten","Male","Yes","Domestic Shorthair","Black","White","2025 Dec 31 12:00:00 AM","2026 Mar 31 10:16:00 AM","50","2026 May 20 04:05:04 PM"
"66402","2026-04-06T18:48:00","23427","Gumdrop","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2025 Nov 03 12:00:00 AM","2026 Mar 27 01:34:00 PM","54","2026 May 20 04:05:04 PM"
"66406","2026-04-06T19:26:00","23866",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Black","Tortoiseshell","2026 Mar 16 12:00:00 AM","2026 Apr 06 12:12:00 PM","44","2026 May 20 04:05:04 PM"
"66407","2026-04-06T19:26:00","23867",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Black",,"2026 Mar 16 12:00:00 AM","2026 Apr 06 12:12:00 PM","44","2026 May 20 04:05:04 PM"
"66408","2026-04-06T19:26:00","23868",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Black","Tortoiseshell","2026 Mar 16 12:00:00 AM","2026 Apr 06 12:12:00 PM","44","2026 May 20 04:05:04 PM"
"66445","2026-04-07T11:51:00","23714",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Blue",,,"2026 Apr 02 12:40:00 PM","48","2026 May 20 04:05:04 PM"
"66446","2026-04-07T11:51:00","23759",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Grey Tabby","White","2024 Apr 03 12:00:00 AM","2026 Apr 03 01:34:00 PM","47","2026 May 20 04:05:04 PM"
"66447","2026-04-07T11:51:00","23420","Baby Loaf","Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2021 Apr 03 12:00:00 AM","2026 Mar 27 12:21:00 PM","54","2026 May 20 04:05:04 PM"
"66448","2026-04-07T11:51:00","23727",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2025 Apr 02 12:00:00 AM","2026 Apr 02 03:38:00 PM","48","2026 May 20 04:05:04 PM"
"66449","2026-04-07T11:51:00","23726",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","White","Black","2024 Apr 02 12:00:00 AM","2026 Apr 02 03:38:00 PM","48","2026 May 20 04:05:04 PM"
"66451","2026-04-07T12:13:00","23778",,"Transfer Out",,"Dog","Female","No","French Bulldog","White","Fawn","2024 Apr 04 12:00:00 AM","2026 Apr 03 04:49:00 PM","47","2026 May 20 04:05:04 PM"
"66454","2026-04-07T12:34:00","10939","Kora","Adopted",,"Dog","Female","Yes","German Shepherd","Brown","Black","2023 Dec 28 12:00:00 AM","2026 Mar 18 12:10:00 PM","63","2026 May 20 04:05:04 PM"
"66465","2026-04-07T12:54:09","23230","Blossom","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2023 Mar 24 12:00:00 AM","2026 Mar 24 02:12:00 PM","57","2026 May 20 04:05:04 PM"
"66505","2026-04-07T14:33:00","23915",,"Transfer Out",,"Dog","Female","No","Chihuahua - Smooth","Gold","Cream","2021 Apr 07 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66506","2026-04-07T14:33:00","23916",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66507","2026-04-07T14:33:00","23917",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66509","2026-04-07T14:33:00","23918",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66510","2026-04-07T14:33:00","23919",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66511","2026-04-07T14:33:00","23920",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66512","2026-04-07T14:33:00","23921",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66513","2026-04-07T14:33:00","23922",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66514","2026-04-07T14:33:00","23923",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66515","2026-04-07T14:33:00","23924",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66516","2026-04-07T14:33:00","23925",,"Transfer Out",,"Puppy","Unknown","Unknown","Chihuahua - Smooth","Brown",,"2026 Mar 31 12:00:00 AM","2026 Apr 07 12:51:00 PM","43","2026 May 20 04:05:04 PM"
"66518","2026-04-07T14:44:08","23370","Lemon","Adopted",,"Bird","Unknown","Unknown","Budgerigar/Budgie","Yellow","Green",,"2026 Mar 26 03:57:00 PM","55","2026 May 20 04:05:04 PM"
"66520","2026-04-07T14:51:00","23617","Raspberry","Adopted",,"Rodent","Unknown","Unknown","Hamster","Grey",,"2025 Aug 31 12:00:00 AM","2026 Mar 31 03:13:00 PM","50","2026 May 20 04:05:04 PM"
"66525","2026-04-07T15:21:38","6477","Tugboat","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Blue","White","2023 Apr 06 12:00:00 AM","2025 Apr 06 12:00:00 AM","409","2026 May 20 04:05:04 PM"
"66529","2026-04-07T15:55:07","15072","Magic","Adopted",,"Dog","Female","Yes","Labrador Retriever","Tan","Brown","2025 Jul 06 12:00:00 AM","2026 Feb 24 12:11:00 PM","85","2026 May 20 04:05:04 PM"
"66532","2026-04-07T16:02:00","23912",,"Transfer Out",,"Puppy","Female","No","Mountain Cur","Tan","White","2026 Feb 10 12:00:00 AM","2026 Apr 07 11:46:00 AM","43","2026 May 20 04:05:04 PM"
"66534","2026-04-07T16:15:00","23895",,"DOA - Released to Owner","Suffering","Puppy","Male","Unknown","Beagle","Tri Color",,,"2026 Apr 06 07:58:00 PM","44","2026 May 20 04:05:04 PM"
"66554","2026-04-07T16:41:00","15190","Binx","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Jun 25 12:00:00 AM","2025 Sep 09 03:14:00 PM","253","2026 May 20 04:05:04 PM"
"66557","2026-04-07T16:57:29","22178","Max","Adopted",,"Dog","Male","Yes","German Shepherd","Tan",,"2025 Nov 14 12:00:00 AM","2026 Mar 02 11:01:00 AM","79","2026 May 20 04:05:04 PM"
"66565","2026-04-07T18:16:47","23728",,"Adopted",,"Dog","Male","yes","Belgian Shepherd Dog - Malinois","Black","White","2025 Nov 02 12:00:00 AM","2026 Apr 02 03:50:00 PM","48","2026 May 20 04:05:04 PM"
"66570","2026-04-07T21:00:00","23966",,"DOA",,"Mammal","Unknown","Unknown","Bat - Unspecified","Brown",,,"2026 Apr 07 08:10:00 PM","43","2026 May 20 04:05:04 PM"
"66577","2026-04-08T07:17:00","23474","Pugsley","Transfer Out",,"Dog","Male","Yes","Pug","Brown","White","2025 Mar 28 12:00:00 AM","2026 Mar 28 02:39:00 PM","53","2026 May 20 04:05:04 PM"
"66578","2026-04-08T07:17:00","23309","Canelo","Transfer Out",,"Dog","Male","Yes","Chihuahua - Smooth","Brown",,"2024 Mar 25 12:00:00 AM","2026 Mar 25 04:36:00 PM","56","2026 May 20 04:05:04 PM"
"66579","2026-04-08T07:17:00","23805","Betty","Transfer Out",,"Dog","Female","Yes","Poodle - Miniature","Black",,"2023 Apr 04 12:00:00 AM","2026 Apr 04 03:24:00 PM","46","2026 May 20 04:05:04 PM"
"66580","2026-04-08T07:17:00","22852","Bonnie","Transfer Out",,"Puppy","Female","Yes","Border Collie","Tri Color","Tri Color","2026 Jan 21 12:00:00 AM","2026 Mar 18 12:50:00 PM","63","2026 May 20 04:05:04 PM"
"66581","2026-04-08T07:17:00","22853","Bailey","Transfer Out",,"Puppy","Female","yes","Border Collie","White","Black","2026 Jan 21 12:00:00 AM","2026 Mar 18 12:50:00 PM","63","2026 May 20 04:05:04 PM"
"66582","2026-04-08T07:17:00","21106","Ariella","Transfer Out",,"Puppy","Female","No","Maltese Terrier","White","Brown","2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66583","2026-04-08T07:17:00","21108","Aspyn","Transfer Out",,"Puppy","Female","No","Maltese Terrier","White","Brown","2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66584","2026-04-08T07:17:00","21109","Falkor","Transfer Out",,"Puppy","Male","Yes","Maltese Terrier","White","Cream","2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66585","2026-04-08T07:17:00","21110","Blurp","Transfer Out",,"Puppy","Male","Yes","Maltese Terrier","White","Brown","2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66586","2026-04-08T07:17:00","21111","Leon","Transfer Out",,"Puppy","Male","Yes","Maltese Terrier","White","Brown","2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66587","2026-04-08T07:17:00","21112","Paedon","Transfer Out",,"Puppy","Male","Yes","Maltese Terrier","White",,"2026 Feb 03 12:00:00 AM","2026 Feb 04 01:00:00 AM","105","2026 May 20 04:05:04 PM"
"66611","2026-04-08T10:31:37","7826","Annie","Adopted",,"Dog","Female","Yes","Golden Retriever","Red Brown","Brown","2025 Mar 19 12:00:00 AM","2026 Mar 18 02:39:00 PM","63","2026 May 20 04:05:04 PM"
"66613","2026-04-08T11:44:19","21626","Barbie","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2024 Feb 17 12:00:00 AM","2026 Feb 17 02:02:00 PM","92","2026 May 20 04:05:04 PM"
"66618","2026-04-08T13:27:00","12407",,"DOA",,"Mammal","Unknown","Unknown","Bat - Unspecified","Brown",,"2023 Jul 20 12:00:00 AM","2025 Jul 20 03:38:00 PM","304","2026 May 20 04:05:04 PM"
"66620","2026-04-08T13:39:00","12334","Ellie","Transfer Out",,"Dog","Female","Yes","Labrador Retriever","Cream",,"2021 Jul 24 12:00:00 AM","2025 Jul 18 11:54:00 AM","306","2026 May 20 04:05:04 PM"
"66641","2026-04-08T16:53:00","22317","Amber","Transfer Out",,"Dog","Female","Yes","Chihuahua - Smooth","Black","White","2018 Mar 04 12:00:00 AM","2026 Mar 25 05:05:00 PM","56","2026 May 20 04:05:04 PM"
"66642","2026-04-08T17:01:00","23671","Bruno","Transfer Out",,"Dog","Male","No","Yorkshire Terrier","Grey","Chestnut","2017 Apr 01 12:00:00 AM","2026 Apr 01 03:14:00 PM","49","2026 May 20 04:05:04 PM"
"66686","2026-04-09T10:14:00","23749",,"Unassisted Death",,"Kitten","Male","No","Domestic Shorthair","Black","White","2026 Feb 20 12:00:00 AM","2026 Apr 03 11:16:00 AM","47","2026 May 20 04:05:04 PM"
"66699","2026-04-09T11:27:00","23933",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","White","Brown Tabby","2023 Apr 07 12:00:00 AM","2026 Apr 07 02:14:00 PM","43","2026 May 20 04:05:04 PM"
"66700","2026-04-09T11:27:00","23894",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black",,"2025 Jul 06 12:00:00 AM","2026 Apr 06 06:38:00 PM","44","2026 May 20 04:05:04 PM"
"66701","2026-04-09T11:27:00","23874",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby",,"2022 Apr 06 12:00:00 AM","2026 Apr 06 01:05:00 PM","44","2026 May 20 04:05:04 PM"
"66702","2026-04-09T11:27:00","23893",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","Black","2025 Jul 06 12:00:00 AM","2026 Apr 06 06:38:00 PM","44","2026 May 20 04:05:04 PM"
"66703","2026-04-09T11:27:00","23904",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Cream Ginger Tabby",,"2025 Apr 07 12:00:00 AM","2026 Apr 07 11:09:00 AM","43","2026 May 20 04:05:04 PM"
"66705","2026-04-09T11:39:00","22316","Doodle Bug","Transfer Out",,"Dog","Male","Yes","Pekingese","White",,"2018 Mar 04 12:00:00 AM","2026 Mar 25 05:03:00 PM","56","2026 May 20 04:05:04 PM"
"66706","2026-04-09T11:40:02","23748",,"Adopted",,"Kitten","Female","Yes","Domestic Long Hair","Black","Smoke","2026 Feb 20 12:00:00 AM","2026 Apr 03 11:16:00 AM","47","2026 May 20 04:05:04 PM"
"66717","2026-04-09T12:08:00","23715","Amity","Transfer Out",,"Dog","Female","No","American Pit Bull Terrier","White","Brown","2024 Apr 02 12:00:00 AM","2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66718","2026-04-09T12:08:00","23821",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66719","2026-04-09T12:08:00","23822",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66720","2026-04-09T12:08:00","23823",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66721","2026-04-09T12:08:00","23824",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66722","2026-04-09T12:08:00","23825",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66723","2026-04-09T12:08:00","23826",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66724","2026-04-09T12:08:00","23827",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66725","2026-04-09T12:08:00","23828",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66726","2026-04-09T12:08:00","23829",,"Transfer Out",,"Puppy","Unknown","No","American Pit Bull Terrier","White",,,"2026 Apr 02 01:02:00 PM","48","2026 May 20 04:05:04 PM"
"66730","2026-04-09T12:16:00","23969","Sonia","Reclaimed",,"Dog","Female","Yes","American Pit Bull Terrier","Grey",,"2024 Apr 09 12:00:00 AM","2026 Apr 08 03:16:00 AM","42","2026 May 20 04:05:04 PM"
"66737","2026-04-09T12:45:19","23698",,"Adopted",,"Kitten","Male","Yes","Domestic Medium Hair","Brown Tabby",,"2026 Feb 05 12:00:00 AM","2026 Apr 02 11:09:00 AM","48","2026 May 20 04:05:04 PM"
"66753","2026-04-09T13:57:00","23796","Flannel","Transfer Out",,"Dog","Male","Yes","Poodle - Miniature","Black","White","2025 Apr 04 12:00:00 AM","2026 Apr 04 03:07:00 PM","46","2026 May 20 04:05:04 PM"
"66777","2026-04-09T15:51:00","23988",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Black",,"2026 Mar 18 12:00:00 AM","2026 Apr 08 11:38:00 AM","42","2026 May 20 04:05:04 PM"
"66783","2026-04-09T16:10:51","23750",,"Adopted",,"Kitten","Female","yes","Domestic Shorthair","Black","White","2026 Feb 20 12:00:00 AM","2026 Apr 03 11:16:00 AM","47","2026 May 20 04:05:04 PM"
"66793","2026-04-09T17:25:00","18302","Momo","Adopted",,"Dog","Female","Yes","Great Pyrenees","White",,"2025 May 28 12:00:00 AM","2025 Nov 19 07:27:00 PM","182","2026 May 20 04:05:04 PM"
"66794","2026-04-09T17:31:00","24028","Bo","Reclaimed",,"Dog","Male","No","German Shepherd","Tan","Black","2018 Oct 09 12:00:00 AM","2026 Apr 09 12:03:00 PM","41","2026 May 20 04:05:04 PM"
"66799","2026-04-09T17:45:00","23752","Betty Lou","Transfer Out",,"Cat","Female","Yes","Domestic Shorthair","Tortoiseshell",,"2011 Apr 03 12:00:00 AM","2026 Apr 03 11:52:00 AM","47","2026 May 20 04:05:04 PM"
"66802","2026-04-09T18:10:41","23470","Oliver","Adopted",,"Dog","Male","Yes","Cairn Terrier","Black","White","2020 Mar 28 12:00:00 AM","2026 Mar 28 02:32:00 PM","53","2026 May 20 04:05:04 PM"
"66805","2026-04-09T18:22:30","23889","Linda","Adopted",,"Dog","Female","yes","Golden Retriever","Gold","White","2024 Nov 07 12:00:00 AM","2026 Apr 06 04:11:00 PM","44","2026 May 20 04:05:04 PM"
"66806","2026-04-09T18:27:48","6135","Becky","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2012 Nov 27 12:00:00 AM","2024 Nov 27 12:00:00 AM","539","2026 May 20 04:05:04 PM"
"66807","2026-04-09T18:31:00","23760","Figgy","Transfer Out",,"Dog","Male","Yes","Pomeranian","Black","White","2017 Apr 04 12:00:00 AM","2026 Apr 03 01:47:00 PM","47","2026 May 20 04:05:04 PM"
"66813","2026-04-09T19:05:49","23598","Butter Toffee","Adopted",,"Cat","Female","yes","Domestic Shorthair","Orange Tabby","White","2025 Oct 01 12:00:00 AM","2026 Mar 31 12:19:00 PM","50","2026 May 20 04:05:04 PM"
"66821","2026-04-10T07:02:00","23931",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Torbie","Brown Tabby","2023 Oct 07 12:00:00 AM","2026 Apr 07 01:49:00 PM","43","2026 May 20 04:05:04 PM"
"66822","2026-04-10T07:02:00","23932",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Medium Hair","Brown Tabby","White","2025 Apr 07 12:00:00 AM","2026 Apr 07 01:49:00 PM","43","2026 May 20 04:05:04 PM"
"66823","2026-04-10T07:02:00","23770","Mochi","Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","Black","2025 Apr 03 12:00:00 AM","2026 Apr 03 03:17:00 PM","47","2026 May 20 04:05:04 PM"
"66824","2026-04-10T07:02:00","23769","Biscuits","Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Grey Tabby","Grey","2025 Jul 03 12:00:00 AM","2026 Apr 03 03:17:00 PM","47","2026 May 20 04:05:04 PM"
"66848","2026-04-10T11:24:17","23467","Crash","Adopted Altered",,"Dog","Male","Yes","Cairn Terrier","Black","White","2022 Mar 28 12:00:00 AM","2026 Mar 28 02:25:00 PM","53","2026 May 20 04:05:04 PM"
"66858","2026-04-10T12:02:00","20712","Jax","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2023 Jan 22 12:00:00 AM","2026 Jan 22 09:45:00 PM","118","2026 May 20 04:05:04 PM"
"66866","2026-04-10T12:25:00","22735","Suika","Adopted Altered",,"Dog","Female","Yes","Miniature Pinscher","Black","Tan","2021 Mar 15 12:00:00 AM","2026 Mar 15 08:18:00 AM","66","2026 May 20 04:05:04 PM"
"66883","2026-04-10T13:51:00","23832","Toby","Transfer Out",,"Dog","Male","Yes","Chihuahua - Smooth","Brown",,"2024 Apr 05 12:00:00 AM","2026 Apr 05 12:18:00 PM","45","2026 May 20 04:05:04 PM"
"66884","2026-04-10T13:51:00","23799","Bailey","Transfer Out",,"Dog","Male","Yes","Border Terrier","Cream",,"2023 Apr 04 12:00:00 AM","2026 Apr 04 03:12:00 PM","46","2026 May 20 04:05:04 PM"
"66885","2026-04-10T13:51:00","23767","Wilbur","Transfer Out",,"Dog","Male","Yes","Chihuahua - Smooth","Red","Black","2021 Apr 04 12:00:00 AM","2026 Apr 03 03:11:00 PM","47","2026 May 20 04:05:04 PM"
